Timestamp,Load_Demand_MW,Gen1_MW,Gen2_MW,Gen3_MW,Gen4_MW,Total_Cost
2018-09-03 00:00:00,5688.156249205357,1251.5390547932093,2335.3854063909457,601.2312438345674,1500,117442.24080258992
2018-09-03 01:00:00,5761.238146760602,1274.8630346662962,2366.4840462217285,619.8904277330371,1500,119273.14491728153
2018-09-03 02:00:00,5876.083917491729,1311.5158934194735,2415.354524559298,649.2127147355787,1500,122164.12600342279
2018-09-03 03:00:00,6011.031321155899,1354.584170444002,2472.778893925336,683.6673363552017,1500,125582.63720334691
2018-09-03 04:00:00,6092.757208744994,1380.6668773168908,2507.555836422521,704.5335018535127,1500,127664.23474221033
2018-09-03 05:00:00,6066.745858259304,1372.3653897252088,2496.4871863002786,697.892311780167,1500,127000.788137051
2018-09-03 06:00:00,5963.0658389025,1339.2760515542434,2452.368068738991,671.4208412433948,1500,124364.90404227072
2018-09-03 07:00:00,5885.287723908477,1314.4532750098988,2419.2710333465316,651.562620007919,1500,122396.53968364162
2018-09-03 08:00:00,5926.136253410976,1327.4900244587195,2436.653365944959,661.9920195669756,1500,123429.3480603142
2018-09-03 09:00:00,6088.488855304413,1379.304637871006,2505.7395171613416,703.4437102968049,1500,127555.30668664518
